Function name	Segment	Start	Length	Locals	Arguments	R	F	L	S	B	T	=
rt_mpath_deldup	LOAD	FFFFFFFF8254F9C0	00000070	00000000	00000000	R	.	.	.	.	.	.
rt_mpath_conflict	LOAD	FFFFFFFF8254FA30	00000136	00000030	00000000	R	.	.	.	B	.	.
rtalloc_mpath_fib	LOAD	FFFFFFFF8254FB70	00000248	00000020	00000000	R	.	.	.	B	.	.
rn4_mpath_inithead	LOAD	FFFFFFFF8254FDC0	00000041	00000018	00000000	R	.	.	.	B	.	.
rn6_mpath_inithead	LOAD	FFFFFFFF8254FE10	00000041	00000018	00000000	R	.	.	.	B	.	.
raw_attach	LOAD	FFFFFFFF8254FE60	000000F2	00000028	00000000	R	.	.	.	B	.	.
raw_detach	LOAD	FFFFFFFF8254FF60	000000A5	00000018	00000000	R	.	.	.	B	.	.
raw_init	LOAD	FFFFFFFF82550010	0000000D	00000000	00000000	R	.	.	.	.	.	.
raw_input	LOAD	FFFFFFFF82550020	00000007			R	.	.	.	.	.	.
raw_input_ext	LOAD	FFFFFFFF82550030	000003B1	00000058	00000000	R	.	.	.	B	.	.
raw_ctlinput	LOAD	FFFFFFFF825503F0	00000001	00000000	00000000	R	.	.	.	.	.	.
raw_uabort	LOAD	FFFFFFFF82550400	00000005	00000000	00000000	R	.	.	.	.	.	.
raw_uattach	LOAD	FFFFFFFF82550410	00000037	00000018	00000000	R	.	.	.	B	.	.
raw_ubind	LOAD	FFFFFFFF82550450	00000006	00000000	00000000	R	.	.	.	.	.	.
raw_uconnect	LOAD	FFFFFFFF82550460	00000006	00000000	00000000	R	.	.	.	.	.	.
raw_udetach	LOAD	FFFFFFFF82550470	00000009	00000000	00000000	R	.	.	.	.	.	.
raw_udisconnect	LOAD	FFFFFFFF82550480	00000006	00000000	00000000	R	.	.	.	.	.	.
raw_upeeraddr	LOAD	FFFFFFFF82550490	00000006	00000000	00000000	R	.	.	.	.	.	.
raw_usend	LOAD	FFFFFFFF825504A0	00000041	00000008	00000000	R	.	.	.	B	.	.
raw_ushutdown	LOAD	FFFFFFFF825504F0	0000000D	00000008	00000000	R	.	.	.	B	.	.
raw_usockaddr	LOAD	FFFFFFFF82550500	00000006	00000000	00000000	R	.	.	.	.	.	.
raw_uclose	LOAD	FFFFFFFF82550510	00000005	00000000	00000000	R	.	.	.	.	.	.
rt_tables_get_rnh	LOAD	FFFFFFFF82550520	00000015	00000000	00000000	R	.	.	.	.	.	.
rtalloc	LOAD	FFFFFFFF82550540	00000009			R	.	.	.	.	.	.
rtalloc_ign_fib	LOAD	FFFFFFFF82550550	00000121	00000034	00000000	R	.	.	.	B	.	.
rtalloc_fib	LOAD	FFFFFFFF82550680	0000000B	00000000	00000000	R	.	.	.	.	.	.
rtalloc_ign	LOAD	FFFFFFFF82550690	00000118	00000030	00000000	R	.	.	.	B	.	.
rtfree	LOAD	FFFFFFFF825507B0	0000010B	00000010	00000000	R	.	.	.	B	.	.
rtalloc1_fib	LOAD	FFFFFFFF825508C0	00000152	000000A8	00000000	R	.	.	.	B	.	.
rtalloc1	LOAD	FFFFFFFF82550A20	00000007	00000000	00000000	R	.	.	.	.	.	.
rtredirect	LOAD	FFFFFFFF82550A30	00000008			R	.	.	.	.	.	.
rtredirect_fib	LOAD	FFFFFFFF82550A40	000007AD	000000D8	00000000	R	.	.	.	B	.	.
rtrequest1_fib	LOAD	FFFFFFFF825511F0	00000648	000000E8	00000000	R	.	.	.	B	.	.
rt_setgate	LOAD	FFFFFFFF82551840	000000F7	00000038	00000000	R	.	.	.	B	.	.
rtioctl	LOAD	FFFFFFFF82551940	00000017	00000000	00000000	R	.	.	.	.	.	.
rtioctl_fib	LOAD	FFFFFFFF82551960	00000015	00000000	00000000	R	.	.	.	.	.	.
ifa_ifwithroute	LOAD	FFFFFFFF82551980	00000007			R	.	.	.	.	.	.
ifa_ifwithroute_fib	LOAD	FFFFFFFF82551990	00000184	00000038	00000000	R	.	.	.	B	.	.
rtrequest	LOAD	FFFFFFFF82551B20	000000A6	000000A8	00000000	R	.	.	.	B	.	.
rtrequest_fib	LOAD	FFFFFFFF82551BD0	000000A7	000000A8	00000004	R	.	.	.	B	.	.
rt_getifa	LOAD	FFFFFFFF82551C80	00000007			R	.	.	.	.	.	.
rt_getifa_fib	LOAD	FFFFFFFF82551C90	0000010D	00000018	00000000	R	.	.	.	B	.	.
rtexpunge	LOAD	FFFFFFFF82551DA0	000000D9	00000088	00000000	R	.	.	.	B	.	.
rt_maskedcopy	LOAD	FFFFFFFF82551E80	0000006B	00000000	00000000	R	.	.	.	.	.	.
rtinit_fib	LOAD	FFFFFFFF82551EF0	0000000A			R	.	.	.	.	.	.
rtinit1	LOAD	FFFFFFFF82551F00	000005DC	00000158	00000000	R	.	.	.	B	.	.
rtinit	LOAD	FFFFFFFF825524E0	00000023	00000000	00000000	R	.	.	.	.	.	.
vnet_route_init	LOAD	FFFFFFFF82552510	000000FB	00000038	00000000	R	.	.	.	B	.	.
route_init	LOAD	FFFFFFFF82552610	00000046	00000000	00000000	R	.	.	.	.	.	.
sysctl_my_fibnum	LOAD	FFFFFFFF82552660	0000004E	00000018	00000000	R	.	.	.	B	.	.
rt_missmsg_fib	LOAD	FFFFFFFF825526B0	000000F1	00000034	00000000	R	.	.	.	B	.	.
rt_msg1	LOAD	FFFFFFFF825527B0	000001D8	00000058	00000000	R	.	.	.	B	.	.
rt_missmsg	LOAD	FFFFFFFF82552990	0000000B	00000000	00000000	R	.	.	.	.	.	.
rt_ifmsg	LOAD	FFFFFFFF825529A0	000000B7	00000088	00000000	R	.	.	.	B	.	.
rt_newaddrmsg_fib	LOAD	FFFFFFFF82552A60	000002D2	000000C8	00000000	R	.	.	.	B	.	.
rt_newaddrmsg	LOAD	FFFFFFFF82552D40	0000000B	00000000	00000000	R	.	.	.	.	.	.
rt_newmaddrmsg	LOAD	FFFFFFFF82552D50	00000100	00000088	00000000	R	.	.	.	B	.	.
rt_ieee80211msg	LOAD	FFFFFFFF82552E60	000001A0	000000A8	00000000	R	.	.	.	B	.	.
rt_ifannouncemsg	LOAD	FFFFFFFF82553010	000000AC	00000098	00000000	R	.	.	.	B	.	.
route_output	LOAD	FFFFFFFF825530C0	000013F2	00000168	00000000	R	.	.	.	B	.	.
rts_abort	LOAD	FFFFFFFF825544C0	00000007			R	.	.	.	.	.	.
rts_attach	LOAD	FFFFFFFF825544D0	00000131	00000028	00000000	R	.	.	.	B	.	.
rts_bind	LOAD	FFFFFFFF82554610	0000000A			R	.	.	.	.	.	.
rts_connect	LOAD	FFFFFFFF82554620	0000000A			R	.	.	.	.	.	.
rts_detach	LOAD	FFFFFFFF82554630	000000B9	00000020	00000000	R	.	.	.	B	.	.
rts_disconnect	LOAD	FFFFFFFF825546F0	00000007			R	.	.	.	.	.	.
rts_peeraddr	LOAD	FFFFFFFF82554700	0000000A			R	.	.	.	.	.	.
rts_send	LOAD	FFFFFFFF82554710	0000000A			R	.	.	.	.	.	.
rts_shutdown	LOAD	FFFFFFFF82554720	00000007			R	.	.	.	.	.	.
rts_sockaddr	LOAD	FFFFFFFF82554730	0000000A			R	.	.	.	.	.	.
rts_close	LOAD	FFFFFFFF82554740	00000007			R	.	.	.	.	.	.
rt_msg2	LOAD	FFFFFFFF82554750	00000187	00000068	00000000	R	.	.	.	B	.	.
sysctl_rtsock	LOAD	FFFFFFFF825548E0	000009E0	00000198	00000000	R	.	.	.	B	.	.
sysctl_dumpentry	LOAD	FFFFFFFF825552C0	000001A9	00000098	00000000	R	.	.	.	B	.	.
rts_init	LOAD	FFFFFFFF82555470	00000057	00000018	00000000	R	.	.	.	B	.	.
rts_input	LOAD	FFFFFFFF825554D0	0000008A	00000028	00000000	R	.	.	.	B	.	.
raw_input_rts_cb	LOAD	FFFFFFFF82555560	0000002C	00000000	00000000	R	.	.	.	.	.	.
sysctl_route_netisr_maxqlen	LOAD	FFFFFFFF82555590	00000085	00000038	00000000	R	.	.	.	B	.	.
arp_ifscrub	LOAD	FFFFFFFF82555620	000000DF	00000038	00000000	R	.	.	.	B	.	.
arprequest	LOAD	FFFFFFFF82555700	000001FA	00000078	00000000	R	.	.	.	B	.	.
arpresolve	LOAD	FFFFFFFF82555900	000004FB	00000058	00000000	R	.	.	.	B	.	.
arptimer	LOAD	FFFFFFFF82555E00	0000015D	00000030	00000000	R	.	.	.	B	.	.
arp_ifinit	LOAD	FFFFFFFF82555F60	0000011F	00000030	00000000	R	.	.	.	B	.	.
arp_ifinit2	LOAD	FFFFFFFF82556080	0000003C	00000010	00000000	R	.	.	.	B	.	.
arp_init	LOAD	FFFFFFFF825560C0	0000000C	00000000	00000000	R	.	.	.	.	.	.
arpintr	LOAD	FFFFFFFF825560D0	00001088	000000C8	00000000	R	.	.	.	B	.	.
igmp_domifattach	LOAD	FFFFFFFF82557160	0000010B	00000020	00000000	R	.	.	.	B	.	.
igmp_ifdetach	LOAD	FFFFFFFF82557270	00000175	00000030	00000000	R	.	.	.	B	.	.
igmp_domifdetach	LOAD	FFFFFFFF825573F0	000000FE	00000020	00000000	R	.	.	.	B	.	.
igmp_input	LOAD	FFFFFFFF825574F0	00000FF2	00000078	00000000	R	.	.	.	B	.	.
igmp_fasttimo	LOAD	FFFFFFFF825584F0	0000090B	000000F8	00000000	R	.	.	.	B	.	.
igmp_slowtimo	LOAD	FFFFFFFF82558E00	00000121	00000010	00000000	R	.	.	.	B	.	.
igmp_change_state	LOAD	FFFFFFFF82558F30	0000047A	00000030	00000000	R	.	.	.	B	.	.
igmp_modevent	LOAD	FFFFFFFF825593B0	0000000E	00000000	00000000	R	.	.	.	.	.	.
vnet_igmp_uninit	LOAD	FFFFFFFF825593C0	00000001	00000000	00000000	R	.	.	.	.	.	.
vnet_igmp_init	LOAD	FFFFFFFF825593D0	0000000D	00000000	00000000	R	.	.	.	.	.	.
igmp_uninit	LOAD	FFFFFFFF825593E0	0000005D	00000008	00000000	R	.	.	.	B	.	.
igmp_intr	LOAD	FFFFFFFF82559440	000002BC	00000078	00000000	R	.	.	.	B	.	.
igmp_init	LOAD	FFFFFFFF82559700	0000009C	00000018	00000000	R	.	.	.	B	.	.
igmp_v1v2_queue_report	LOAD	FFFFFFFF825597A0	00000147	00000048	00000000	R	.	.	.	B	.	.
igmp_v3_enqueue_group_record	LOAD	FFFFFFFF825598F0	00000B2D	000000D8	00000000	R	.	.	.	B	.	.
igmp_v3_cancel_link_timers	LOAD	FFFFFFFF8255A420	00000191	00000030	00000000	R	.	.	.	B	.	.
sysctl_igmp_ifinfo	LOAD	FFFFFFFF8255A5C0	0000014A	00000028	00000000	R	.	.	.	B	.	.
sysctl_igmp_gsr	LOAD	FFFFFFFF8255A710	000000FD	00000038	00000000	R	.	.	.	B	.	.
sysctl_igmp_default_version	LOAD	FFFFFFFF8255A810	000000FB	00000038	00000000	R	.	.	.	B	.	.
in_localaddr	LOAD	FFFFFFFF8255A910	00000084	00000010	00000000	R	.	.	.	B	.	.
in_localip	LOAD	FFFFFFFF8255A9A0	000000B9	00000010	00000000	R	.	.	.	B	.	.
in_canforward	LOAD	FFFFFFFF8255AA60	00000047	00000000	00000000	R	.	.	.	.	.	.
in_control	LOAD	FFFFFFFF8255AAB0	00001231	00000098	00000000	R	.	.	.	B	.	.
in_lifaddr_ioctl	LOAD	FFFFFFFF8255BCF0	000004CC	000000D8	00000000	R	.	.	.	B	.	.
in_ifinit	LOAD	FFFFFFFF8255C1C0	00000950	00000098	00000000	R	.	.	.	B	.	.
in_ifscrub	LOAD	FFFFFFFF8255CB20	00000402	00000088	00000000	R	.	.	.	B	.	.
in_broadcast	LOAD	FFFFFFFF8255CF30	00000074	00000000	00000000	R	.	.	.	.	.	.
in_ifdetach	LOAD	FFFFFFFF8255CFB0	000001CF	00000038	00000000	R	.	.	.	B	.	.
in_domifattach	LOAD	FFFFFFFF8255D180	00000078	00000018	00000000	R	.	.	.	B	.	.
in_lltable_free	LOAD	FFFFFFFF8255D200	00000064	00000018	00000000	R	.	.	.	B	.	.
in_lltable_prefix_free	LOAD	FFFFFFFF8255D270	000000EF	00000048	00000000	R	.	.	.	B	.	.
in_lltable_lookup	LOAD	FFFFFFFF8255D360	00000561	00000048	00000000	R	.	.	.	B	.	.
in_lltable_dump	LOAD	FFFFFFFF8255D8D0	0000024B	00000148	00000000	R	.	.	.	B	.	.
in_domifdetach	LOAD	FFFFFFFF8255DB20	0000002B	00000010	00000000	R	.	.	.	B	.	.
in_addralias_rtmsg	LOAD	FFFFFFFF8255DB50	00000142	00000128	00000000	R	.	.	.	B	.	.
ip_randomid	LOAD	FFFFFFFF8255DCA0	000001E6	00000038	00000000	R	.	.	.	B	.	.
ip_initid	LOAD	FFFFFFFF8255DE90	000000ED	00000008	00000000	R	.	.	.	B	.	.
sysctl_ip_id_change	LOAD	FFFFFFFF8255DF80	000000F1	00000028	00000000	R	.	.	.	B	.	.
imo_multi_filter	LOAD	FFFFFFFF8255E080	000000B5	00000008	00000000	R	.	.	.	.	.	.
inm_release_locked	LOAD	FFFFFFFF8255E140	00000104	00000030	00000000	R	.	.	.	B	.	.
inm_clear_recorded	LOAD	FFFFFFFF8255E250	00000086	00000000	00000000	R	.	.	.	.	.	.
ip_msource_tree_RB_MINMAX	LOAD	FFFFFFFF8255E2E0	00000026	00000000	00000000	R	.	.	.	.	.	.
ip_msource_tree_RB_NEXT	LOAD	FFFFFFFF8255E310	0000005C	00000000	00000000	R	.	.	.	.	.	.
inm_record_source	LOAD	FFFFFFFF8255E370	00000136	00000020	00000000	R	.	.	.	B	.	.
ip_msource_tree_RB_FIND	LOAD	FFFFFFFF8255E4B0	00000028	00000000	00000000	R	.	.	.	.	.	.
ip_msource_tree_RB_INSERT	LOAD	FFFFFFFF8255E4E0	00000083	00000008	00000000	R	.	.	.	B	.	.
inm_commit	LOAD	FFFFFFFF8255E570	00000092	00000000	00000000	R	.	.	.	.	.	.
inm_print	LOAD	FFFFFFFF8255E610	00000001	00000000	00000000	R	.	.	.	.	.	.
in_joingroup	LOAD	FFFFFFFF8255E620	000000A0	00000030	00000000	R	.	.	.	B	.	.
in_joingroup_locked	LOAD	FFFFFFFF8255E6C0	000002DB	00000088	00000000	R	.	.	.	B	.	.
inm_merge	LOAD	FFFFFFFF8255E9A0	0000056B	00000068	00000000	R	.	.	.	B	.	.
in_leavegroup	LOAD	FFFFFFFF8255EF10	000000E2	00000048	00000000	R	.	.	.	B	.	.
in_leavegroup_locked	LOAD	FFFFFFFF8255F000	0000007E	00000038	00000000	R	.	.	.	B	.	.
in_addmulti	LOAD	FFFFFFFF8255F080	0000005A	00000028	00000000	R	.	.	.	B	.	.
in_delmulti	LOAD	FFFFFFFF8255F0E0	00000007	00000000	00000000	R	.	.	.	.	.	.
inp_freemoptions	LOAD	FFFFFFFF8255F0F0	0000022A	00000058	00000000	R	.	.	.	B	.	.
inp_getmoptions	LOAD	FFFFFFFF8255F320	000007C5	00000108	00000000	R	.	.	.	B	.	.
inp_setmoptions	LOAD	FFFFFFFF8255FAF0	00002379	000004D8	00000000	R	.	.	.	B	.	.
inp_findmoptions	LOAD	FFFFFFFF82561E70	000001E3	00000048	00000000	R	.	.	.	B	.	.
ip_msource_tree_RB_INSERT_COLOR	LOAD	FFFFFFFF82562060	00000005			R	.	.	.	.	.	.
ip_msource_tree_RB_INSERT_COLOR_0	LOAD	FFFFFFFF82562113	00000157	00000000	00000000	R	.	.	.	.	.	.
ip_msource_tree_RB_REMOVE_COLOR	LOAD	FFFFFFFF82562270	0000030C	00000000	00000000	R	.	.	.	.	.	.
ip_msource_tree_RB_REMOVE	LOAD	FFFFFFFF82562580	00000130	00000010	00000000	R	.	.	.	B	.	.
ip_msource_tree_RB_NFIND	LOAD	FFFFFFFF825626B0	0000002F	00000000	00000000	R	.	.	.	.	.	.
ip_msource_tree_RB_PREV	LOAD	FFFFFFFF825626E0	0000005B	00000000	00000000	R	.	.	.	.	.	.
imf_rollback	LOAD	FFFFFFFF82562740	000000E0	00000020	00000000	R	.	.	.	B	.	.
sysctl_ip_mcast_filters	LOAD	FFFFFFFF82562820	000002DD	00000068	00000000	R	.	.	.	B	.	.
in_pcbinfo_init	LOAD	FFFFFFFF82562B00	000000CE	00000048	00000014	R	.	.	.	B	.	.
in_pcbinfo_destroy	LOAD	FFFFFFFF82562BD0	0000005A	00000010	00000000	R	.	.	.	B	.	.
in_pcballoc	LOAD	FFFFFFFF82562C30	0000013B	00000020	00000000	R	.	.	.	B	.	.
in_pcbbind	LOAD	FFFFFFFF82562D70	00000099	00000028	00000000	R	.	.	.	B	.	.
in_pcbbind_setup	LOAD	FFFFFFFF82562E10	000004D9	00000088	00000000	R	.	.	.	B	.	.
in_pcbinshash	LOAD	FFFFFFFF825632F0	00000005			R	.	.	.	.	.	.
in_pcb_lport	LOAD	FFFFFFFF82563300	000001FB	00000068	00000000	R	.	.	.	B	.	.
in_pcblookup_local	LOAD	FFFFFFFF82563500	00000179	00000034	00000000	R	.	.	.	B	.	.
in_pcbconnect_mbuf	LOAD	FFFFFFFF82563680	00000158	00000048	00000000	R	.	.	.	B	.	.
in_pcbconnect_setup	LOAD	FFFFFFFF825637E0	00000311	00000098	00000010	R	.	.	.	B	.	.
in_pcbrehash_mbuf	LOAD	FFFFFFFF82563B00	0000006E	00000000	00000000	R	.	.	.	.	.	.
in_pcbconnect	LOAD	FFFFFFFF82563B70	00000007	00000000	00000000	R	.	.	.	.	.	.
in_pcbladdr	LOAD	FFFFFFFF82563B80	0000059C	00000088	00000000	R	.	.	.	B	.	.
in_pcblookup_hash_locked	LOAD	FFFFFFFF82564120	00000257	00000068	00000010	R	.	.	.	B	.	.
in_pcbdisconnect	LOAD	FFFFFFFF82564380	0000006B	00000000	00000000	R	.	.	.	.	.	.
in_pcbrehash	LOAD	FFFFFFFF825643F0	0000006E	00000000	00000000	R	.	.	.	.	.	.
in_pcbdetach	LOAD	FFFFFFFF82564460	00000015	00000000	00000000	R	.	.	.	.	.	.
in_pcbref	LOAD	FFFFFFFF82564480	00000006	00000000	00000000	R	.	.	.	.	.	.
in_pcbrele_rlocked	LOAD	FFFFFFFF82564490	0000004A	00000010	00000000	R	.	.	.	B	.	.
in_pcbrele_wlocked	LOAD	FFFFFFFF825644E0	00000080	00000010	00000000	R	.	.	.	B	.	.
in_pcbrele	LOAD	FFFFFFFF82564560	00000080	00000010	00000000	R	.	.	.	B	.	.
in_pcbfree	LOAD	FFFFFFFF825645E0	00000298	00000030	00000000	R	.	.	.	B	.	.
in_pcbdrop	LOAD	FFFFFFFF82564880	00000126	00000020	00000000	R	.	.	.	B	.	.
in_sockaddr	LOAD	FFFFFFFF825649B0	00000037	00000018	00000000	R	.	.	.	B	.	.
in_getsockaddr	LOAD	FFFFFFFF825649F0	0000007D	00000030	00000000	R	.	.	.	B	.	.
in_getpeeraddr	LOAD	FFFFFFFF82564A70	0000007D	00000030	00000000	R	.	.	.	B	.	.
in_pcbnotifyall	LOAD	FFFFFFFF82564AF0	000001A2	00000048	00000000	R	.	.	.	B	.	.
in_pcbpurgeif0	LOAD	FFFFFFFF82564CA0	00000171	00000048	00000000	R	.	.	.	B	.	.
in_pcblookup	LOAD	FFFFFFFF82564E20	00000024	00000018	00000008	R	.	.	.	B	.	.
in_pcblookup_hash	LOAD	FFFFFFFF82564E50	0000018A	00000048	00000010	R	.	.	.	B	.	.
in_pcblookup_mbuf	LOAD	FFFFFFFF82564FE0	00000024	00000018	00000008	R	.	.	.	B	.	.
in_pcblookup_mbuf_ex	LOAD	FFFFFFFF82565010	00000024	00000018	00000018	R	.	.	.	B	.	.
in_pcbinshash_internal	LOAD	FFFFFFFF82565040	0000013F	00000028	00000000	R	.	.	.	B	.	.
in_pcbinshash_nopcbgroup	LOAD	FFFFFFFF82565180	00000005	00000000	00000000	R	.	.	.	.	.	.
in_pcbsosetlabel	LOAD	FFFFFFFF82565190	00000001	00000000	00000000	R	.	.	.	.	.	.
inp_wlock	LOAD	FFFFFFFF825651A0	0000002F	00000000	00000000	R	.	.	.	.	.	.
inp_wunlock	LOAD	FFFFFFFF825651D0	00000048	00000000	00000000	R	.	.	.	.	.	.
inp_rlock	LOAD	FFFFFFFF82565220	00000010	00000000	00000000	R	.	.	.	.	.	.
inp_runlock	LOAD	FFFFFFFF82565230	00000010	00000000	00000000	R	.	.	.	.	.	.
inp_apply_all	LOAD	FFFFFFFF82565240	000000F3	00000030	00000000	R	.	.	.	B	.	.
inp_inpcbtosocket	LOAD	FFFFFFFF82565340	00000005	00000000	00000000	R	.	.	.	.	.	.
inp_inpcbtotcpcb	LOAD	FFFFFFFF82565350	00000005	00000000	00000000	R	.	.	.	.	.	.
inp_ip_tos_get	LOAD	FFFFFFFF82565360	00000008	00000000	00000000	R	.	.	.	.	.	.
inp_ip_tos_set	LOAD	FFFFFFFF82565370	00000008	00000000	00000000	R	.	.	.	.	.	.
inp_4tuple_get	LOAD	FFFFFFFF82565380	00000026	00000000	00000000	R	.	.	.	.	.	.
so_sotoinpcb	LOAD	FFFFFFFF825653B0	00000005	00000000	00000000	R	.	.	.	.	.	.
so_sototcpcb	LOAD	FFFFFFFF825653C0	00000009	00000000	00000000	R	.	.	.	.	.	.
ipport_tick_init	LOAD	FFFFFFFF825653D0	00000058	00000008	00000000	R	.	.	.	B	.	.
ipport_tick	LOAD	FFFFFFFF82565430	00000061	00000000	00000000	R	.	.	.	.	.	.
ip_fini	LOAD	FFFFFFFF825654A0	0000000E	00000000	00000000	R	.	.	.	.	.	.
sysctl_net_ipport_check	LOAD	FFFFFFFF825654B0	00000125	00000008	00000000	R	.	.	.	B	.	.
in_rtqdrain	LOAD	FFFFFFFF825655E0	0000012B	00000058	00000000	R	.	.	.	B	.	.
in_rtqkill	LOAD	FFFFFFFF82565710	000000CB	00000018	00000000	R	.	.	.	B	.	.
in_inithead	LOAD	FFFFFFFF825657E0	000000A1	00000020	00000000	R	.	.	.	B	.	.
in_addroute	LOAD	FFFFFFFF82565890	000000A9	00000030	00000000	R	.	.	.	B	.	.
in_matroute	LOAD	FFFFFFFF82565940	0000009C	00000020	00000000	R	.	.	.	B	.	.
in_clsroute	LOAD	FFFFFFFF825659E0	00000042	00000000	00000000	R	.	.	.	.	.	.
in_rtqtimo	LOAD	FFFFFFFF82565A30	0000028D	00000078	00000000	R	.	.	.	B	.	.
in_ifadown	LOAD	FFFFFFFF82565CC0	00000135	00000058	00000000	R	.	.	.	B	.	.
in_ifadownkill	LOAD	FFFFFFFF82565E00	000000C6	00000028	00000000	R	.	.	.	B	.	.
in_rtalloc_ign	LOAD	FFFFFFFF82565ED0	00000005	00000000	00000000	R	.	.	.	.	.	.
in_rtrequest	LOAD	FFFFFFFF82565EE0	00000005	00000000	00000000	R	.	.	.	.	.	.
in_rtalloc1	LOAD	FFFFFFFF82565EF0	00000005	00000000	00000000	R	.	.	.	.	.	.
in_rtredirect	LOAD	FFFFFFFF82565F00	00000005	00000000	00000000	R	.	.	.	.	.	.
in_rtalloc	LOAD	FFFFFFFF82565F10	0000000B	00000000	00000000	R	.	.	.	.	.	.
ip_ecn_ingress	LOAD	FFFFFFFF82565F20	0000003D	00000008	00000000	R	.	.	.	B	.	.
ip_ecn_egress	LOAD	FFFFFFFF82565F60	00000050	00000008	00000000	R	.	.	.	B	.	.
ip6_ecn_ingress	LOAD	FFFFFFFF82565FB0	0000005F	00000008	00000000	R	.	.	.	B	.	.
ip6_ecn_egress	LOAD	FFFFFFFF82566010	0000007E	00000008	00000000	R	.	.	.	B	.	.
ip_fastforward	LOAD	FFFFFFFF82566090	0000086A	00000078	00000000	R	.	.	.	B	.	.
ip_findroute	LOAD	FFFFFFFF82566900	00000139	00000028	00000000	R	.	.	.	B	.	.
kmod_icmpstat_inc	LOAD	FFFFFFFF82566A40	0000000C	00000000	00000000	R	.	.	.	.	.	.
icmp_error	LOAD	FFFFFFFF82566A50	000003A7	00000068	00000000	R	.	.	.	B	.	.
icmp_reflect	LOAD	FFFFFFFF82566E00	00000620	00000068	00000000	R	.	.	.	B	.	.
icmp_input	LOAD	FFFFFFFF82567430	00000660	000000C8	00000000	R	.	.	.	B	.	.
badport_bandlim	LOAD	FFFFFFFF82567A90	00000081	00000018	00000000	R	.	.	.	B	.	.
iptime	LOAD	FFFFFFFF82567B20	00000087	00000028	00000000	R	.	.	.	B	.	.
ip_next_mtu	LOAD	FFFFFFFF82567BB0	00000054	00000000	00000000	R	.	.	.	.	.	.
kmod_ipstat_inc	LOAD	FFFFFFFF82567C10	0000000C	00000000	00000000	R	.	.	.	.	.	.
kmod_ipstat_dec	LOAD	FFFFFFFF82567C20	0000000C	00000000	00000000	R	.	.	.	.	.	.
ip_init	LOAD	FFFFFFFF82567C30	0000026C	00000018	00000000	R	.	.	.	B	.	.
ipq_zone_change	LOAD	FFFFFFFF82567EA0	0000007A	00000008	00000000	R	.	.	.	B	.	.
ip_input	LOAD	FFFFFFFF82567F20	000005BF	00000048	00000000	R	.	.	.	B	.	.
ip_forward	LOAD	FFFFFFFF825684E0	00000588	00000098	00000000	R	.	.	.	B	.	.
ip_reass	LOAD	FFFFFFFF82568A70	00000821	00000058	00000000	R	.	.	.	B	.	.
ip_slowtimo	LOAD	FFFFFFFF825692A0	00000224	00000030	00000000	R	.	.	.	B	.	.
ip_drain	LOAD	FFFFFFFF825694D0	0000013B	00000030	00000000	R	.	.	.	B	.	.
ipproto_register	LOAD	FFFFFFFF82569610	000000C5	00000010	00000000	R	.	.	.	B	.	.
ipproto_unregister	LOAD	FFFFFFFF825696E0	00000078	00000010	00000000	R	.	.	.	B	.	.
ip_rtaddr	LOAD	FFFFFFFF82569760	00000116	00000068	00000000	R	.	.	.	B	.	.
ip_savecontrol	LOAD	FFFFFFFF82569880	000001BE	000000A8	00000000	R	.	.	.	B	.	.
ip_rsvp_init	LOAD	FFFFFFFF82569A40	0000004F	00000000	00000000	R	.	.	.	.	.	.
ip_rsvp_done	LOAD	FFFFFFFF82569A90	00000028	00000000	00000000	R	.	.	.	.	.	.
rsvp_input	LOAD	FFFFFFFF82569AC0	00000039	00000000	00000000	R	.	.	.	.	.	.
sysctl_maxnipq	LOAD	FFFFFFFF82569B00	000000B0	00000028	00000000	R	.	.	.	B	.	.
sysctl_netinet_intr_queue_drops	LOAD	FFFFFFFF82569BC0	00000084	00000038	00000000	R	.	.	.	B	.	.
sysctl_netinet_intr_queue_maxlen	LOAD	FFFFFFFF82569C50	00000085	00000038	00000000	R	.	.	.	B	.	.
ip_dooptions	LOAD	FFFFFFFF82569CE0	000005F4	00000098	00000000	R	.	.	.	B	.	.
ip_srcroute	LOAD	FFFFFFFF8256A2E0	00000127	00000038	00000000	R	.	.	.	B	.	.
ip_stripoptions	LOAD	FFFFFFFF8256A410	00000058	00000020	00000000	R	.	.	.	B	.	.
ip_insertoptions	LOAD	FFFFFFFF8256A470	00000242	00000058	00000000	R	.	.	.	B	.	.
ip_optcopy	LOAD	FFFFFFFF8256A6C0	000000BB	00000038	00000000	R	.	.	.	B	.	.
ip_pcbopts	LOAD	FFFFFFFF8256A780	000001C7	00000038	00000000	R	.	.	.	B	.	.
ip_checkrouteralert	LOAD	FFFFFFFF8256A950	0000004D	00000000	00000000	R	.	.	.	.	.	.
ip_output	LOAD	FFFFFFFF8256A9A0	00000E6B	000000C8	00000000	R	.	.	.	B	.	.
in_delayed_cksum	LOAD	FFFFFFFF8256B810	00000081	00000020	00000000	R	.	.	.	B	.	.
ip_fragment	LOAD	FFFFFFFF8256B8A0	000003E5	00000098	00000000	R	.	.	.	B	.	.
ip_ctloutput	LOAD	FFFFFFFF8256BC90	00000C7D	00000058	00000000	R	.	.	.	B	.	.
